gene,mean_D14,mean_Sham,effect_D14_vs_Sham,log2fc_proxy_D14_vs_Sham,pvalue_D14_vs_Sham
Brox,0.0348004777675315,0.02464536244512117,0.01015511532241033,0.49777383316215795,0.38368708532098184
Sdf2,0.04709354259314611,0.03693848549968636,0.010155057093459749,0.350396114902936,0.5392248738849503
Dhx38,0.02439182856587515,0.014240856115237297,0.010150972450637853,0.7763198788007306,0.11179470372760708
Dcaf8,0.09663688993175468,0.08649230559823422,0.01014458433352046,0.16000047858247504,0.646968552349457
Zmym2,0.04010568565104573,0.029963093046548903,0.01014259260449683,0.42060804212783376,0.2377856735835752
Etfb,0.08971214767267469,0.07957371539870996,0.010138432273964729,0.17300933895881537,0.6982535224256737
Mindy3,0.027313507886346743,0.017175209047165386,0.010138298839181357,0.6692557757769649,0.281855396692424
Nsun2,0.03460888660922483,0.024504974168443442,0.010103912440781387,0.4980507165653697,0.2932299071936299
Bnip3l-ps,0.02160878234074475,0.011504995948247632,0.010103786392497116,0.9092986737767598,0.3740603031678234
Rpe,0.02185154112248625,0.011749910000261396,0.010101631122224853,0.8950285686341058,0.21928751259883844
Orc2,0.028543625098350196,0.01844275842092262,0.010100866677427576,0.6300864399224634,0.10108927096165575
Ube4a,0.02895173555713971,0.018850950574697628,0.01010078498244208,0.6189858615288789,0.038122340579427504
Ctbp2,0.0663964607493392,0.05630314797130345,0.010093312778035754,0.23788685865729206,0.3603570360771539
Ddx55,0.02489614475018629,0.014806134026584565,0.010090010723601725,0.749687871995568,0.29576332656607857
Tnfaip8l1,0.019939840935688586,0.009850699785786995,0.01008914114990159,1.017281681789658,0.09558162837141529
Psmd13,0.04042544572679847,0.030339313019377912,0.01008613270742056,0.41406339827871325,0.5546815010744479
Lyl1,0.026583651079564608,0.016498046305835734,0.010085604773728874,0.6882108965433659,0.36890098247628034
Cenpj,0.021171386244862707,0.01108848824059217,0.010082898004270537,0.9329910888847982,0.021129745168906613
Mybbp1a,0.031141042403514015,0.02106798222705815,0.010073060176455866,0.5637429404748864,0.32930694185484877
Prpf39,0.05278017092772454,0.042709990459550456,0.01007018046817408,0.305416002407245,0.5044294903034684
Cnot4,0.03899960645278312,0.028930383864879422,0.0100692225879037,0.43086122496033935,0.45236001623169364
Hmox2,0.02749429220605734,0.017426838376122047,0.010067453829935295,0.6577909798827178,0.3872152642307509
Coq9,0.020905561826959913,0.010846545373863807,0.010059016453096106,0.9465872033248994,0.1778464267070212
Rnmt,0.02026136423308783,0.010204577914589832,0.010056786318497999,0.9894446384259616,0.08649508757093174
Mkrn1,0.03781461371730572,0.0277635159632654,0.010051097754040318,0.4457397881849209,0.3259712072419738
Capza1,0.026118618951971245,0.01607002303143275,0.010048595920538493,0.7006720807490299,0.1873916574172026
Smyd3,0.019102625126249106,0.009060837608923953,0.010041787517325153,1.0759708891065616,0.23362423832067064
4833420G17Rik,0.03174716559431127,0.021715211293455827,0.01003195430085544,0.5479008094042178,0.4237033721473139
Nprl2,0.021292226799506996,0.011269985136712428,0.010022241662794569,0.9177809746823057,0.3777189224756252
Asap1,0.05784773816497048,0.04782671516742853,0.01002102299754195,0.27443861832236277,0.2037144905547719
Gm15148,0.014087998438646412,0.004067011121176898,0.010020987317469515,1.7921735283478875,0.3647341905397002
Pkp4,0.10252337582433721,0.09250437582046005,0.010019000003877163,0.14835784708111135,0.6683784879853406
Mrpl35,0.0281346710383458,0.0181168219493482,0.0100178490889976,0.634990841320311,0.3177886041619384
Nfia,0.044569105974356225,0.034556890207754626,0.0100122157666016,0.3670612489731609,0.6567443492079907
Rpl35-ps1,0.011082345661880533,0.001076922784135563,0.01000542287774497,3.3620677037105984,0.29433597904903536
Golga4,0.09883101800318007,0.08882750991917676,0.010003508084003312,0.1539557080910429,0.5831790782171179
Npat,0.030392067144399036,0.020389552679919157,0.010002514464479879,0.5758413933991728,0.21759590566619927
Sh2d3c,0.0285593490086788,0.018556921762646502,0.010002427246032296,0.6219784521768078,0.2770399375849137
Yrdc,0.0332906593546851,0.02328855640426954,0.010002102950415561,0.5154776196286296,0.18262017911817163
Zcchc8,0.03336655835579411,0.023371748771438706,0.009994809584355401,0.5136187088935542,0.1460526401859127
Brms1l,0.02619416303559747,0.01619979427366318,0.00999436876193429,0.6932358955831385,0.10902746474903348
Fam96a,0.03698749626760246,0.02699876583997526,0.009988730427627202,0.45412975493493996,0.40726709228438707
Ppm1a,0.04921247356395686,0.03922386060921083,0.009988612954746033,0.3272850273421611,0.2863883771010954
Zfp706,0.07797592145380686,0.06798920316489096,0.009986718288915897,0.19772031721811256,0.6754666515478225
Wdr37,0.030304947331934163,0.020318391985351812,0.00998655534658235,0.5767437072048145,0.29718942651488794
Tubgcp2,0.021393272492523353,0.01140719050549642,0.009986081987026933,0.9071546425959206,0.17190346227935763
Rnf139,0.02759986844701563,0.01762550379302386,0.00997436465399177,0.6469673160738135,0.25726971805621573
A230050P20Rik,0.028817067017290116,0.018845838173546157,0.009971228843743959,0.6126510583616984,0.2454803377888131
Sp4,0.021121430329698092,0.011157125865818416,0.009964304463879676,0.9206811090981778,0.09340826511055841
Klhl3,0.020337749625135897,0.010376071434761767,0.00996167819037413,0.9708316377282044,0.10845689544148235
Rab3gap1,0.02712441283686743,0.017166375293033945,0.009958037543833485,0.659975611257803,0.1568178300240962
Hbb-bh1,0.009955909218745906,0.0,0.009955909218745906,13.281482261212819,0.37390096630005887
Gm9844,0.013634677718150546,0.0036839759304370025,0.009950701787713543,1.8876593055666548,0.20774619996662583
Piezo1,0.025176065487750126,0.015233239780877617,0.009942825706872509,0.7247926311263417,0.22332785449376444
Gm7658,0.016731882341370307,0.006792426080079821,0.009939456261290485,1.300474732626952,0.2942175142587883
Shoc2,0.06479230445975506,0.05485308370644241,0.009939220753312654,0.24024570862044742,0.4346419170264197
Dnajb2,0.034389325601310625,0.024452868051334325,0.0099364575499763,0.4919400900019919,0.36115393983604327
Fam98c,0.03623034289463621,0.026300109764425678,0.009930233130210533,0.4621146047527971,0.30024274561559267
Poc5,0.02388055828079473,0.013950955673962961,0.00992960260683177,0.7754296143533115,0.1858568524372499
Pcgf5,0.028221478177778064,0.018295355076963702,0.009926123100814362,0.625288405119729,0.22096786178076688
Afg3l2,0.020790442388784407,0.010867489681257987,0.00992295270752642,0.9358383744649711,0.1437334047843312
Rnf138,0.02016147872135225,0.010255404514230198,0.009906074207122051,0.9751479425069736,0.13564188527637758
Srp68,0.024074698398223612,0.014174915896624613,0.009899782501599,0.7641356992357954,0.11733409024202501
Pdcd5-ps,0.020778594148381326,0.010883591385022706,0.00989500276335862,0.9328802280801295,0.4591268645497608
Bend5,0.02439696234962811,0.014503240396103663,0.009893721953524446,0.750285921016311,0.10635004520408553
Ncaph2,0.027914975147721316,0.01802199320875258,0.009892981938968735,0.6312523227005711,0.21901521148713288
Fam111a,0.014383796737504312,0.004499870436950297,0.009883926300554015,1.6762688947109685,0.18354456508051
4930503L19Rik,0.04138475179283168,0.031502254531154496,0.009882497261677184,0.39363328699823935,0.277524224707699
Oxr1,0.05700437487929748,0.04713433427826066,0.009870040601036821,0.2742889938720523,0.49256745159330473
Tfpt,0.02084957538051007,0.010982194258185985,0.009867381122324085,0.9247894995607503,0.25549667585194985
Dag1,0.03703510960737984,0.02717101907220734,0.009864090535172499,0.44681078927263257,0.45996731655978806
Pnkp,0.0281401405937432,0.018280104498109,0.009860036095634201,0.6223275668817954,0.32174890881961865
Cactin,0.027026143894284767,0.01716721226637812,0.009858931627906648,0.6546692437920532,0.12192951370600143
Cep170,0.02351161249670254,0.013661030296348855,0.009850582200353687,0.7832629498044582,0.1396017480059698
Abhd13,0.017654093111349183,0.007807877108451474,0.009846216002897708,1.176897416297236,0.06793643785930746
Zfand2b,0.030429099597782745,0.02058653518373364,0.009842564414049106,0.5637279403102154,0.46196026705993115
Socs2,0.054353146854539,0.044511929154040224,0.009841217700498776,0.2881656675088208,0.5374729481921856
Gm15796,0.013486464417324272,0.0036503825152387113,0.00983608190208556,1.8851044364802114,0.28912750245442226
Usp15,0.042854079407930776,0.033023525343131334,0.009830554064799442,0.3759283842588742,0.21250790733744865
Ncoa7,0.037054656557825284,0.027232646965632528,0.009822009592192756,0.4443035948699442,0.3808565207991703
Sgf29,0.020127679513904175,0.010312499439273539,0.009815180074630636,0.9647185995234712,0.29556974615520576
Eif4ebp1,0.026746754698308024,0.016934196884658786,0.009812557813649238,0.6593930322755177,0.2991357601323085
Ifngr2,0.01925420205992839,0.009441758656427851,0.009812443403500539,1.0279679598638778,0.10397600112661885
Gm4997,0.011129231087377572,0.0013187590234346631,0.009810472063942909,3.0761371112965743,0.3163700427298044
Nck1,0.06978983847802119,0.05998415823539895,0.009805680242622232,0.21843207708842646,0.6917038916534333
Ubr4,0.03017384645683141,0.02036824633110244,0.00980560012572897,0.5669538288244093,0.1452471091762977
Gm8420,0.01347915453646075,0.0036772367425274045,0.009801917793933345,1.8737507915664213,0.39857954473521845
Prps1l3,0.018916329420441323,0.009119182035064973,0.00979714738537635,1.0525739108682333,0.2339519937878724
Tpt1-ps5,0.011804756276994992,0.0020097602495664385,0.009794996027428554,2.553677484494215,0.21679441975896777
Ago3,0.02119928098480653,0.011413634778650648,0.00978564620615588,0.8931986861467913,0.3475748429789059
Mrpl46,0.029774626574956536,0.01998920076134071,0.009785425813615824,0.5748389062290394,0.3303262403064701
Eva1b,0.05542590967511877,0.04564395196635562,0.009781957708763146,0.2801312560891413,0.5211545787898635
Ei24,0.019417850816340267,0.009642322745782424,0.009775528070557843,1.0098555877783293,0.082240445997641
Rrp15,0.02027505622238799,0.010502976662926912,0.009772079559461078,0.9488414533591,0.06513175155469449
Smarcd1,0.027915607154325332,0.018144216184116546,0.009771390970208786,0.6215343688689262,0.1393288100016032
Gm6159,0.015308926075025198,0.005539107084759125,0.009769818990266074,1.466481549190909,0.3562436221270058
Wwc2,0.10111165892423186,0.09134246413860463,0.009769194785627239,0.1465902194437641,0.5757604877903618
Tfg,0.02485436099699984,0.015087445989818898,0.009766915007180941,0.7201128315391951,0.21401571825304916
Ash2l,0.033818979482164814,0.024055145277797327,0.009763834204367487,0.49147029884662213,0.15326648185243524
Vrk1,0.0212670870841623,0.011503859162390608,0.009763227921771691,0.8864469559857102,0.1735235693821894
Tomm40l,0.025073025788191983,0.015313209787463937,0.009759816000728045,0.7113227224229807,0.04925273038919924
Mcrs1,0.020216748431863295,0.010458996481346657,0.009757751950516638,0.9507399728527738,0.286475838662647
Gm14539,0.026317538196139655,0.016560370801210204,0.009757167394929451,0.6682572689657675,0.2921046055804581
Trp53i13,0.01878215317039075,0.00902502794991291,0.00975712522047784,1.0572761206949284,0.18075733313109665
Psmd9,0.024755715062409527,0.015000664763679257,0.00975505029873027,0.7226972895919517,0.2716254990537304
Rb1cc1,0.07304258803522523,0.06328812812457314,0.009754459910652089,0.20679994168311552,0.608708593574117
Pmm2,0.025183596192657726,0.01543547063908894,0.009748125553568786,0.706198663483251,0.30777431555936113
Ppp1r8,0.023331824412313233,0.013584520011146317,0.009747304401166916,0.7802911660514051,0.22113348128150812
Morf4l2,0.03696077039195018,0.02722687938071612,0.009733891011234057,0.4409492367708065,0.4038584663641043
Gm11810,0.01081457503715126,0.0010811829805744146,0.009733392056576844,3.3210940092890446,0.12131812775545286
E2f4,0.022635282367192863,0.012904386290407839,0.009730896076785024,0.8106637134241608,0.18348874323521383
Azin1,0.05930232018839578,0.04957907182703843,0.009723248361357344,0.25835251708301665,0.6532602469449896
Id2,0.04685816969277578,0.03713719695869214,0.009720972734083642,0.33542761618410344,0.44839108336455274
Yipf5,0.030569597807900757,0.020851945784741786,0.009717652023158972,0.5518935644741219,0.234449827159766
Gm9803,0.01588820082168662,0.006171309210726376,0.009716891610960243,1.3641643206340555,0.18993097652318428
Zic5,0.01821833454547834,0.00850459374176817,0.009713740803710168,1.0989864128582951,0.3202642818334617
Chd1,0.07388192479930888,0.06416833161914078,0.009713593180168109,0.20335702299468142,0.5201152970868488
Gm2225,0.014160543075731266,0.004448307324152791,0.009712235751578476,1.6703258160832675,0.30593655503744277
Appl1,0.04557522181971786,0.03586327738703835,0.00971194443267951,0.3457337700834521,0.35216761371143673
Afg3l1,0.028148162805651206,0.018447097190664882,0.009701065614986324,0.6096199965168306,0.25546135704931466
Samd12,0.053785718331808494,0.04408597913833558,0.00969973919347291,0.2868973428584771,0.4464079536303656
Fbxo18,0.02125941225827682,0.011560357770654629,0.00969905448762219,0.8788587337857651,0.12560928662421803
Hmgcl,0.03629300894451608,0.02659718541182396,0.009695823532692119,0.4484035968922686,0.37219148518794126
Pml,0.014402536494271947,0.00471047629061479,0.009692060203657156,1.6121719906471768,0.09777181254313021
Tsen15,0.03031925324749777,0.020628719833324583,0.009690533414173187,0.5555575750504381,0.2359995729308341
Gm14602,0.011684613163394303,0.0019952837400871236,0.00968932942330718,2.5493447401035687,0.22950103047529408
Senp6,0.094361662030874,0.08467601541466181,0.009685646616212185,0.15624569849592676,0.6425617076840167
Gm16335,0.01666484885729498,0.006982521250993264,0.009682327606301718,1.2548682366464836,0.4301417309138791
Brms1,0.026864057815213904,0.01718547250258816,0.009678585312625745,0.64445747858334,0.2853700440154259
Ndufa9,0.04121529645930964,0.03153704436205371,0.00967825209725593,0.38612167253728535,0.4433968035019353
Gm15607,0.01591804187232736,0.00624372360670011,0.00967431826562725,1.3500438820030483,0.46141407271582574
Kiz,0.018419146976833528,0.008747606441560822,0.009671540535272706,1.074159438300144,0.15970253770967938
Tigd2,0.023911268894242544,0.014242044328262884,0.00966922456597966,0.747493482447898,0.1658559418511577
Ccdc125,0.014720457515971347,0.0050593823552713925,0.009661075160699955,1.540602212129831,0.06731197220175127
Gbe1,0.030385677292525642,0.020724962567847695,0.009660714724677947,0.5519998225717447,0.19418818597032111
2310022B05Rik,0.04219227602136018,0.03253271033297265,0.00965956568838753,0.37507774230925595,0.42122398933386557
Wbp1l,0.030534176857962954,0.020885076567224704,0.00964910029073825,0.5479306924639622,0.122656413935031
Bloc1s5,0.020502428300630197,0.010853932224047432,0.009648496076582766,0.9175144393851759,0.1795663940593629
Gtf2i,0.11512684017061596,0.10548149591003347,0.009645344260582486,0.1262331340867568,0.7648651214835989
Ttc1,0.04498194604311291,0.035341599477987415,0.009640346565125496,0.34796999460676786,0.43917176698076943
Eef1e1,0.015985975686415767,0.006351088835702376,0.00963488685071339,1.3315940506094672,0.034356835982758405
BC003965,0.022500971851676287,0.01286764226580773,0.009633329585868556,0.806191583698802,0.2709905969991032
Cfh,0.14228545402286635,0.1326560836771912,0.009629370345675153,0.10109660548096605,0.8345900542401266
Tshz1,0.03176848676881588,0.02213914702690418,0.009629339741911696,0.5209769810123309,0.23310449305655084
Mios,0.02015890626237515,0.010531368916627195,0.009627537345747955,0.9366589701759186,0.0978850671331038
Rnh1,0.04168316711215642,0.03205878599199803,0.009624381120158391,0.37873471404578846,0.607330689434862
Senp2,0.03356449611423327,0.023942100935089975,0.009622395179143293,0.4873689546218955,0.13867764818500788
Wipi2,0.024537524923548628,0.014918819176981775,0.009618705746566853,0.7178184766075598,0.2400534421237283
Fam160b1,0.05746193532382441,0.047843610971027524,0.009618324352796886,0.2642752561931427,0.3481940308649682
